,IdU,NombreU,PasswordU,FotoU,EstadoU
233,U00000234,juan.bedoya@educacion.edu.ec,6276*6091,https://www.mcb.edu.ec/juan_bedoya.png,Activo
234,U00000235,cecilia_castro@educacion.edu.ec,811*6392,https://www.mcb.edu.ec/cecilia_castro.png,Activo
235,U00000236,mónica_gutiérrez@educacion.edu.ec,7809*4532,https://www.mcb.edu.ec/mónica_gutiérrez.png,Inactivo
236,U00000237,alonso.lópez@educacion.edu.ec,7062*221,https://www.mcb.edu.ec/alonso_lópez.png,Inactivo
237,U00000238,germán.hernández@educacion.edu.ec,3301*6639,https://www.mcb.edu.ec/germán_hernández.png,Inactivo
238,U00000239,hernando.ariza@educacion.edu.ec,1977*9990,https://www.mcb.edu.ec/hernando_ariza.png,Activo
239,U00000240,cecilia.sánchez@educacion.edu.ec,4045*299,https://www.mcb.edu.ec/cecilia_sánchez.png,Inactivo
240,U00000241,sandra.cardona@educacion.edu.ec,4557*1586,https://www.mcb.edu.ec/sandra_cardona.png,Activo
241,U00000242,angie_gonzález@educacion.edu.ec,1440*4762,https://www.mcb.edu.ec/angie_gonzález.png,Activo
242,U00000243,víctor_díaz@educacion.edu.ec,4072*2831,https://www.mcb.edu.ec/víctor_díaz.png,Inactivo
243,U00000244,andrés_mendoza@educacion.edu.ec,9992*5808,https://www.mcb.edu.ec/andrés_mendoza.png,Inactivo
244,U00000245,mateo_parada@educacion.edu.ec,7469*7452,https://www.mcb.edu.ec/mateo_parada.png,Activo
245,U00000246,rafael_álvarez@educacion.edu.ec,9713*8722,https://www.mcb.edu.ec/rafael_álvarez.png,Inactivo
246,U00000247,dora.barragán@educacion.edu.ec,2350*5916,https://www.mcb.edu.ec/dora_barragán.png,Activo
247,U00000248,jaime_quintero@educacion.edu.ec,891*4401,https://www.mcb.edu.ec/jaime_quintero.png,Activo
248,U00000249,edilma_escobar@educacion.edu.ec,2335*2816,https://www.mcb.edu.ec/edilma_escobar.png,Inactivo
249,U00000250,sergio_guerrero@educacion.edu.ec,6324*2131,https://www.mcb.edu.ec/sergio_guerrero.png,Activo
250,U00000251,alonso.pacheco@educacion.edu.ec,6552*4102,https://www.mcb.edu.ec/alonso_pacheco.png,Activo
251,U00000252,leonor_prieto@educacion.edu.ec,1720*3144,https://www.mcb.edu.ec/leonor_prieto.png,Inactivo
252,U00000253,maría.pineda@educacion.edu.ec,8365*675,https://www.mcb.edu.ec/maría_pineda.png,Activo
253,U00000254,andrea_arias@educacion.edu.ec,5893*8803,https://www.mcb.edu.ec/andrea_arias.png,Inactivo
254,U00000255,raquel.becerra@educacion.edu.ec,300*2214,https://www.mcb.edu.ec/raquel_becerra.png,Activo
255,U00000256,mauricio.becerra@educacion.edu.ec,5041*8807,https://www.mcb.edu.ec/mauricio_becerra.png,Inactivo
256,U00000257,patricia.mena@educacion.edu.ec,8817*9709,https://www.mcb.edu.ec/patricia_mena.png,Inactivo
257,U00000258,margarita_moreno@educacion.edu.ec,480*2592,https://www.mcb.edu.ec/margarita_moreno.png,Inactivo
258,U00000259,diana.gutiérrez@educacion.edu.ec,8125*7349,https://www.mcb.edu.ec/diana_gutiérrez.png,Activo
259,U00000260,viviana.lara@educacion.edu.ec,1695*9723,https://www.mcb.edu.ec/viviana_lara.png,Inactivo
260,U00000261,esther_ordóñez@educacion.edu.ec,1658*9533,https://www.mcb.edu.ec/esther_ordóñez.png,Inactivo
261,U00000262,luis_burbano@educacion.edu.ec,1352*8631,https://www.mcb.edu.ec/luis_burbano.png,Activo
262,U00000263,cecilia.reyes@educacion.edu.ec,7872*767,https://www.mcb.edu.ec/cecilia_reyes.png,Inactivo
263,U00000264,flor.rodríguez@educacion.edu.ec,7921*4996,https://www.mcb.edu.ec/flor_rodríguez.png,Activo
264,U00000265,william_restrepo@educacion.edu.ec,9363*5163,https://www.mcb.edu.ec/william_restrepo.png,Inactivo
265,U00000266,cecilia_mena@educacion.edu.ec,9570*7247,https://www.mcb.edu.ec/cecilia_mena.png,Activo
266,U00000267,lilian.gil@educacion.edu.ec,9534*8339,https://www.mcb.edu.ec/lilian_gil.png,Inactivo
267,U00000268,daniel_garcía5@educacion.edu.ec,9448*6790,https://www.mcb.edu.ec/daniel_garcía83.png,Inactivo
268,U00000269,fernanda.ortiz@educacion.edu.ec,3235*3587,https://www.mcb.edu.ec/fernanda_ortiz.png,Inactivo
269,U00000270,socorro.garzón@educacion.edu.ec,1002*2777,https://www.mcb.edu.ec/socorro_garzón.png,Activo
270,U00000271,socorro_pérez@educacion.edu.ec,9194*4481,https://www.mcb.edu.ec/socorro_pérez.png,Activo
271,U00000272,alfredo.rodríguez@educacion.edu.ec,4542*3121,https://www.mcb.edu.ec/alfredo_rodríguez.png,Activo
272,U00000273,carlos.rodríguez@educacion.edu.ec,7809*1117,https://www.mcb.edu.ec/carlos_rodríguez.png,Inactivo
273,U00000274,eduardo_ortega@educacion.edu.ec,553*2316,https://www.mcb.edu.ec/eduardo_ortega.png,Inactivo
274,U00000275,julián.vega@educacion.edu.ec,4702*5201,https://www.mcb.edu.ec/julián_vega.png,Inactivo
275,U00000276,martha_gamboa@educacion.edu.ec,2203*8456,https://www.mcb.edu.ec/martha_gamboa.png,Activo
276,U00000277,milena_gutiérrez@educacion.edu.ec,607*5523,https://www.mcb.edu.ec/milena_gutiérrez.png,Inactivo
277,U00000278,nelson.córdoba@educacion.edu.ec,4066*4714,https://www.mcb.edu.ec/nelson_córdoba.png,Activo
278,U00000279,jesús.murcia@educacion.edu.ec,3757*5257,https://www.mcb.edu.ec/jesús_murcia.png,Inactivo
279,U00000280,nora.sánchez@educacion.edu.ec,6674*1544,https://www.mcb.edu.ec/nora_sánchez.png,Inactivo
280,U00000281,paula.montes@educacion.edu.ec,5178*3836,https://www.mcb.edu.ec/paula_montes.png,Activo
281,U00000282,alfonso_serrano@educacion.edu.ec,9057*6532,https://www.mcb.edu.ec/alfonso_serrano.png,Inactivo
282,U00000283,josé_velandia@educacion.edu.ec,7034*7533,https://www.mcb.edu.ec/josé_velandia.png,Inactivo
283,U00000284,miryam.gómez@educacion.edu.ec,908*4484,https://www.mcb.edu.ec/miryam_gómez.png,Activo
284,U00000285,marina_cárdenas@educacion.edu.ec,5131*8394,https://www.mcb.edu.ec/marina_cárdenas.png,Activo
285,U00000286,adriana_moreno@educacion.edu.ec,117*3723,https://www.mcb.edu.ec/adriana_moreno.png,Inactivo
286,U00000287,laura_morales@educacion.edu.ec,8125*5769,https://www.mcb.edu.ec/laura_morales.png,Activo
287,U00000288,fredy_mosquera@educacion.edu.ec,4415*3278,https://www.mcb.edu.ec/fredy_mosquera.png,Activo
288,U00000289,tulio.barragán@educacion.edu.ec,7171*3680,https://www.mcb.edu.ec/tulio_barragán.png,Activo
289,U00000290,orlando_guerrero@educacion.edu.ec,7265*8887,https://www.mcb.edu.ec/orlando_guerrero.png,Activo
290,U00000291,jorge.trujillo@educacion.edu.ec,1230*5787,https://www.mcb.edu.ec/jorge_trujillo.png,Activo
291,U00000292,mabel_cerón@educacion.edu.ec,4979*2211,https://www.mcb.edu.ec/mabel_cerón.png,Activo
292,U00000293,víctor.granados@educacion.edu.ec,6453*7860,https://www.mcb.edu.ec/víctor_granados.png,Inactivo
293,U00000294,milena.valencia@educacion.edu.ec,765*5217,https://www.mcb.edu.ec/milena_valencia.png,Inactivo
294,U00000295,alberto_gonzález@educacion.edu.ec,6499*2095,https://www.mcb.edu.ec/alberto_gonzález.png,Inactivo
295,U00000296,diego_ayala@educacion.edu.ec,3763*400,https://www.mcb.edu.ec/diego_ayala.png,Inactivo
296,U00000297,consuelo.pérez@educacion.edu.ec,7037*7691,https://www.mcb.edu.ec/consuelo_pérez.png,Activo
297,U00000298,david_flórez@educacion.edu.ec,181*7272,https://www.mcb.edu.ec/david_flórez.png,Activo
298,U00000299,stiven.naranjo@educacion.edu.ec,2707*5770,https://www.mcb.edu.ec/stiven_naranjo.png,Inactivo
299,U00000300,antonio.montoya@educacion.edu.ec,1080*2838,https://www.mcb.edu.ec/antonio_montoya.png,Activo
300,U00000301,stiven_martínez@educacion.edu.ec,9529*3738,https://www.mcb.edu.ec/stiven_martínez.png,Activo
301,U00000302,sandra.guerrero@educacion.edu.ec,2128*7232,https://www.mcb.edu.ec/sandra_guerrero.png,Activo
302,U00000303,fernando.acevedo@educacion.edu.ec,3095*9642,https://www.mcb.edu.ec/fernando_acevedo.png,Inactivo
303,U00000304,rafael_castillo@educacion.edu.ec,6695*8619,https://www.mcb.edu.ec/rafael_castillo.png,Activo
304,U00000305,carolina.campo@educacion.edu.ec,9481*6823,https://www.mcb.edu.ec/carolina_campo.png,Inactivo
305,U00000306,ester.sánchez@educacion.edu.ec,7311*364,https://www.mcb.edu.ec/ester_sánchez.png,Inactivo
306,U00000307,jorge_chacón@educacion.edu.ec,5344*3950,https://www.mcb.edu.ec/jorge_chacón.png,Activo
307,U00000308,josé.martínez@educacion.edu.ec,6400*1693,https://www.mcb.edu.ec/josé_martínez.png,Inactivo
308,U00000309,fredy_sepúlveda@educacion.edu.ec,2990*5660,https://www.mcb.edu.ec/fredy_sepúlveda.png,Activo
309,U00000310,libardo_villamil@educacion.edu.ec,6287*8720,https://www.mcb.edu.ec/libardo_villamil.png,Inactivo
310,U00000311,elisa.acevedo@educacion.edu.ec,7715*9681,https://www.mcb.edu.ec/elisa_acevedo.png,Activo
311,U00000312,alba.lópez@educacion.edu.ec,2635*7743,https://www.mcb.edu.ec/alba_lópez.png,Inactivo
312,U00000313,patricia.valencia@educacion.edu.ec,514*1720,https://www.mcb.edu.ec/patricia_valencia.png,Inactivo
313,U00000314,juan_caicedo@educacion.edu.ec,2915*726,https://www.mcb.edu.ec/juan_caicedo.png,Activo
314,U00000315,alex.mora@educacion.edu.ec,896*7380,https://www.mcb.edu.ec/alex_mora.png,Inactivo
315,U00000316,francisco_córdoba@educacion.edu.ec,5174*931,https://www.mcb.edu.ec/francisco_córdoba.png,Inactivo
316,U00000317,maría.quintero@educacion.edu.ec,3154*6356,https://www.mcb.edu.ec/maría_quintero.png,Activo
317,U00000318,álvaro_peña@educacion.edu.ec,5142*1785,https://www.mcb.edu.ec/álvaro_peña.png,Inactivo
318,U00000319,felipe_acevedo@educacion.edu.ec,4742*8954,https://www.mcb.edu.ec/felipe_acevedo.png,Activo
319,U00000320,emilio.restrepo@educacion.edu.ec,154*8774,https://www.mcb.edu.ec/emilio_restrepo.png,Inactivo
320,U00000321,camilo.rodríguez@educacion.edu.ec,9492*9748,https://www.mcb.edu.ec/camilo_rodríguez.png,Activo
321,U00000322,ángela.pérez@educacion.edu.ec,754*148,https://www.mcb.edu.ec/ángela_pérez.png,Inactivo
322,U00000323,kevin.vergara@educacion.edu.ec,1584*5052,https://www.mcb.edu.ec/kevin_vergara.png,Inactivo
323,U00000324,leonardo_ortiz@educacion.edu.ec,3282*6806,https://www.mcb.edu.ec/leonardo_ortiz.png,Inactivo
324,U00000325,ramón.gonzález@educacion.edu.ec,3787*3151,https://www.mcb.edu.ec/ramón_gonzález.png,Activo
325,U00000326,yanet_arango@educacion.edu.ec,9864*3449,https://www.mcb.edu.ec/yanet_arango.png,Activo
326,U00000327,francisco.castro@educacion.edu.ec,3237*3228,https://www.mcb.edu.ec/francisco_castro.png,Activo
327,U00000328,beatriz_gutiérrez@educacion.edu.ec,8652*5803,https://www.mcb.edu.ec/beatriz_gutiérrez.png,Inactivo
328,U00000329,bernardo_vergara@educacion.edu.ec,238*16,https://www.mcb.edu.ec/bernardo_vergara.png,Inactivo
329,U00000330,karina.manrique@educacion.edu.ec,5221*9434,https://www.mcb.edu.ec/karina_manrique.png,Inactivo
330,U00000331,augusto.rentería@educacion.edu.ec,328*3049,https://www.mcb.edu.ec/augusto_rentería.png,Activo
331,U00000332,gloria.sánchez@educacion.edu.ec,6631*8178,https://www.mcb.edu.ec/gloria_sánchez.png,Activo
332,U00000333,yesid.barrios@educacion.edu.ec,8797*3412,https://www.mcb.edu.ec/yesid_barrios.png,Inactivo
333,U00000334,jessica.domínguez@educacion.edu.ec,1702*5304,https://www.mcb.edu.ec/jessica_domínguez.png,Inactivo
334,U00000335,liliana_zapata@educacion.edu.ec,3354*6483,https://www.mcb.edu.ec/liliana_zapata.png,Activo
335,U00000336,marina.romero@educacion.edu.ec,3467*2852,https://www.mcb.edu.ec/marina_romero.png,Inactivo
336,U00000337,aldemar_mejía@educacion.edu.ec,2822*2473,https://www.mcb.edu.ec/aldemar_mejía.png,Inactivo
337,U00000338,yuri_vásquez@educacion.edu.ec,7405*875,https://www.mcb.edu.ec/yuri_vásquez.png,Activo
338,U00000339,hernán.trujillo@educacion.edu.ec,3556*3276,https://www.mcb.edu.ec/hernán_trujillo.png,Activo
339,U00000340,felipe_rivera@educacion.edu.ec,6862*3571,https://www.mcb.edu.ec/felipe_rivera.png,Activo
340,U00000341,nubia.pérez@educacion.edu.ec,1582*7355,https://www.mcb.edu.ec/nubia_pérez.png,Inactivo
341,U00000342,claudia_mosquera@educacion.edu.ec,8158*5397,https://www.mcb.edu.ec/claudia_mosquera.png,Inactivo
342,U00000343,juan.sandoval@educacion.edu.ec,9896*9503,https://www.mcb.edu.ec/juan_sandoval.png,Inactivo
343,U00000344,david.bedoya@educacion.edu.ec,8632*9862,https://www.mcb.edu.ec/david_bedoya.png,Activo
344,U00000345,mauricio_castellanos@educacion.edu.ec,8363*1847,https://www.mcb.edu.ec/mauricio_castellanos.png,Activo
345,U00000346,aurelio_ortega@educacion.edu.ec,2805*5713,https://www.mcb.edu.ec/aurelio_ortega.png,Activo
346,U00000347,maría.ríos@educacion.edu.ec,4065*1298,https://www.mcb.edu.ec/maría_ríos.png,Inactivo
347,U00000348,daniela.pérez@educacion.edu.ec,465*1510,https://www.mcb.edu.ec/daniela_pérez.png,Activo
348,U00000349,fernando.sierra@educacion.edu.ec,216*5965,https://www.mcb.edu.ec/fernando_sierra.png,Activo
349,U00000350,yolanda_estrada@educacion.edu.ec,270*6777,https://www.mcb.edu.ec/yolanda_estrada.png,Inactivo
350,U00000351,libia.álvarez@educacion.edu.ec,5459*3764,https://www.mcb.edu.ec/libia_álvarez.png,Inactivo
351,U00000352,maría_oviedo@educacion.edu.ec,2582*6818,https://www.mcb.edu.ec/maría_oviedo.png,Activo
352,U00000353,esther_ortiz@educacion.edu.ec,2701*7640,https://www.mcb.edu.ec/esther_ortiz.png,Inactivo
353,U00000354,robinson.bautista@educacion.edu.ec,8556*7813,https://www.mcb.edu.ec/robinson_bautista.png,Inactivo
354,U00000355,maría_lópez@educacion.edu.ec,7407*639,https://www.mcb.edu.ec/maría_lópez.png,Inactivo
355,U00000356,eugenia_garcés@educacion.edu.ec,1676*3386,https://www.mcb.edu.ec/eugenia_garcés.png,Activo
356,U00000357,manuel_bedoya@educacion.edu.ec,5093*2607,https://www.mcb.edu.ec/manuel_bedoya.png,Inactivo
357,U00000358,diana_morales@educacion.edu.ec,4011*5277,https://www.mcb.edu.ec/diana_morales.png,Inactivo
358,U00000359,sandra.ramos@educacion.edu.ec,2178*116,https://www.mcb.edu.ec/sandra_ramos.png,Activo
359,U00000360,yeison.castillo@educacion.edu.ec,1536*760,https://www.mcb.edu.ec/yeison_castillo.png,Inactivo
360,U00000361,freddy.muñoz@educacion.edu.ec,8327*3131,https://www.mcb.edu.ec/freddy_muñoz.png,Activo
361,U00000362,jaime.morales@educacion.edu.ec,2332*4264,https://www.mcb.edu.ec/jaime_morales.png,Inactivo
362,U00000363,ligia.ramírez@educacion.edu.ec,6666*4350,https://www.mcb.edu.ec/ligia_ramírez.png,Inactivo
363,U00000364,blanca.mantilla@educacion.edu.ec,889*7472,https://www.mcb.edu.ec/blanca_mantilla.png,Inactivo
364,U00000365,gloria.prada@educacion.edu.ec,7223*7952,https://www.mcb.edu.ec/gloria_prada.png,Activo
365,U00000366,pablo_gómez@educacion.edu.ec,6335*6529,https://www.mcb.edu.ec/pablo_gómez.png,Activo
366,U00000367,marco_peña@educacion.edu.ec,2880*728,https://www.mcb.edu.ec/marco_peña.png,Activo
367,U00000368,nel.burgos@educacion.edu.ec,1837*2116,https://www.mcb.edu.ec/nel_burgos.png,Inactivo
368,U00000369,yina.pinzón@educacion.edu.ec,7300*196,https://www.mcb.edu.ec/yina_pinzón.png,Activo
369,U00000370,elizabeth.moreno@educacion.edu.ec,9000*471,https://www.mcb.edu.ec/elizabeth_moreno.png,Inactivo
370,U00000371,marcela.aguirre@educacion.edu.ec,1839*8725,https://www.mcb.edu.ec/marcela_aguirre.png,Activo
371,U00000372,josé.zapata@educacion.edu.ec,6542*9808,https://www.mcb.edu.ec/josé_zapata.png,Activo
372,U00000373,fanny_bustos@educacion.edu.ec,4362*273,https://www.mcb.edu.ec/fanny_bustos.png,Activo
373,U00000374,ernesto.gonzález@educacion.edu.ec,2914*7881,https://www.mcb.edu.ec/ernesto_gonzález.png,Activo
374,U00000375,jorge_ariza@educacion.edu.ec,2552*2593,https://www.mcb.edu.ec/jorge_ariza.png,Activo
375,U00000376,patricia.arroyo@educacion.edu.ec,893*2929,https://www.mcb.edu.ec/patricia_arroyo.png,Inactivo
376,U00000377,fernanda_caicedo@educacion.edu.ec,5990*3834,https://www.mcb.edu.ec/fernanda_caicedo.png,Activo
377,U00000378,carlos.cardona@educacion.edu.ec,4931*1490,https://www.mcb.edu.ec/carlos_cardona.png,Activo
378,U00000379,enrique.gonzález@educacion.edu.ec,9042*6571,https://www.mcb.edu.ec/enrique_gonzález.png,Inactivo
379,U00000380,pedro.garzón@educacion.edu.ec,1656*6678,https://www.mcb.edu.ec/pedro_garzón.png,Activo
380,U00000381,cristian.pérez@educacion.edu.ec,3034*5126,https://www.mcb.edu.ec/cristian_pérez.png,Inactivo
381,U00000382,julián.garcía@educacion.edu.ec,4733*1255,https://www.mcb.edu.ec/julián_garcía.png,Activo
382,U00000383,david.vargas@educacion.edu.ec,1480*7226,https://www.mcb.edu.ec/david_vargas.png,Inactivo
383,U00000384,william.garcía@educacion.edu.ec,2474*1154,https://www.mcb.edu.ec/william_garcía.png,Inactivo
384,U00000385,william_acosta@educacion.edu.ec,3005*8210,https://www.mcb.edu.ec/william_acosta.png,Inactivo
385,U00000386,aleida.ávila@educacion.edu.ec,320*5986,https://www.mcb.edu.ec/aleida_ávila.png,Inactivo
386,U00000387,fanny.castro@educacion.edu.ec,6151*2154,https://www.mcb.edu.ec/fanny_castro.png,Inactivo
387,U00000388,alberto_castellanos@educacion.edu.ec,3875*3439,https://www.mcb.edu.ec/alberto_castellanos.png,Inactivo
388,U00000389,camilo.suárez@educacion.edu.ec,5689*8318,https://www.mcb.edu.ec/camilo_suárez.png,Activo
389,U00000390,mery_márquez@educacion.edu.ec,6897*3700,https://www.mcb.edu.ec/mery_márquez.png,Inactivo
390,U00000391,lucía_silva@educacion.edu.ec,5747*928,https://www.mcb.edu.ec/lucía_silva.png,Activo
391,U00000392,irene.bustamante@educacion.edu.ec,9278*7208,https://www.mcb.edu.ec/irene_bustamante.png,Inactivo
392,U00000393,maría_hernández@educacion.edu.ec,6854*7169,https://www.mcb.edu.ec/maría_hernández.png,Activo
393,U00000394,jhonatan_moreno@educacion.edu.ec,3947*7596,https://www.mcb.edu.ec/jhonatan_moreno.png,Inactivo
394,U00000395,norma_rojas@educacion.edu.ec,7121*6531,https://www.mcb.edu.ec/norma_rojas.png,Inactivo
395,U00000396,rosario_martínez@educacion.edu.ec,37*6752,https://www.mcb.edu.ec/rosario_martínez.png,Inactivo
396,U00000397,rafael.moreno@educacion.edu.ec,4237*9282,https://www.mcb.edu.ec/rafael_moreno.png,Inactivo
397,U00000398,david_naranjo@educacion.edu.ec,3163*3619,https://www.mcb.edu.ec/david_naranjo.png,Activo
398,U00000399,manuel.lópez@educacion.edu.ec,5696*7853,https://www.mcb.edu.ec/manuel_lópez.png,Inactivo
399,U00000400,carmen_bustos@educacion.edu.ec,8969*1137,https://www.mcb.edu.ec/carmen_bustos.png,Activo
400,U00000401,carlos.vargas@educacion.edu.ec,3753*9792,https://www.mcb.edu.ec/carlos_vargas.png,Activo
401,U00000402,marcela_martínez@educacion.edu.ec,682*3347,https://www.mcb.edu.ec/marcela_martínez.png,Inactivo
402,U00000403,juan_pardo@educacion.edu.ec,6219*5327,https://www.mcb.edu.ec/juan_pardo.png,Activo
403,U00000404,jonathan_mosquera@educacion.edu.ec,2433*4200,https://www.mcb.edu.ec/jonathan_mosquera.png,Activo
404,U00000405,adela.arenas@educacion.edu.ec,2512*9709,https://www.mcb.edu.ec/adela_arenas.png,Activo
405,U00000406,clara_solano@educacion.edu.ec,2711*6248,https://www.mcb.edu.ec/clara_solano.png,Activo
406,U00000407,dayana_cardona@educacion.edu.ec,541*9217,https://www.mcb.edu.ec/dayana_cardona.png,Activo
407,U00000408,esperanza_murcia@educacion.edu.ec,7682*3936,https://www.mcb.edu.ec/esperanza_murcia.png,Activo
408,U00000409,claudia.mosquera@educacion.edu.ec,5866*8958,https://www.mcb.edu.ec/claudia_mosquera.png,Activo
409,U00000410,jaime_benavides@educacion.edu.ec,7298*3749,https://www.mcb.edu.ec/jaime_benavides.png,Activo
410,U00000411,francisco.vargas@educacion.edu.ec,9574*624,https://www.mcb.edu.ec/francisco_vargas.png,Inactivo
411,U00000412,josé_caicedo@educacion.edu.ec,7470*2098,https://www.mcb.edu.ec/josé_caicedo.png,Inactivo
412,U00000413,ernesto_romero@educacion.edu.ec,9587*8575,https://www.mcb.edu.ec/ernesto_romero.png,Inactivo
413,U00000414,maría.lozano@educacion.edu.ec,9948*4005,https://www.mcb.edu.ec/maría_lozano.png,Inactivo
414,U00000415,gustavo_correa@educacion.edu.ec,3376*4399,https://www.mcb.edu.ec/gustavo_correa.png,Activo
415,U00000416,maría_uribe@educacion.edu.ec,2089*3574,https://www.mcb.edu.ec/maría_uribe.png,Activo
416,U00000417,lucía.rojas50@educacion.edu.ec,5900*3354,https://www.mcb.edu.ec/lucía_rojas21.png,Activo
417,U00000418,óscar.correa@educacion.edu.ec,954*7144,https://www.mcb.edu.ec/óscar_correa.png,Inactivo
418,U00000419,óscar.luna@educacion.edu.ec,340*8555,https://www.mcb.edu.ec/óscar_luna.png,Inactivo
419,U00000420,alberto.reyes@educacion.edu.ec,8868*8877,https://www.mcb.edu.ec/alberto_reyes.png,Activo
420,U00000421,maría.díaz@educacion.edu.ec,5245*8553,https://www.mcb.edu.ec/maría_díaz.png,Activo
421,U00000422,alonso_jaimes@educacion.edu.ec,4743*8563,https://www.mcb.edu.ec/alonso_jaimes.png,Activo
422,U00000423,francisco.galeano@educacion.edu.ec,4655*2001,https://www.mcb.edu.ec/francisco_galeano.png,Inactivo
