,IdE,NombreE,ApellidoE,FechaNacE,EdadE,GeneroE
455,E00000456,Laura,Martínez,2019-12-15,2,Femenino
456,E00000457,Jhon,Romero,2020-06-12,2,Masculino
457,E00000458,Jorge,Ortiz,2019-11-01,3,Masculino
458,E00000459,Enrique,Soto,2017-11-11,5,Masculino
459,E00000460,Edinson,Arango,2017-11-26,5,Masculino
460,E00000461,Antonio,López,2018-03-19,4,Masculino
461,E00000462,Wilmer,Cárdenas,2020-01-27,2,Masculino
462,E00000463,Janeth,Carrillo,2018-06-30,4,Femenino
463,E00000464,Luis,Rentería,2017-09-11,5,Masculino
464,E00000465,José,Sánchez,2018-04-09,4,Masculino
465,E00000466,Rafael,Vargas,2018-09-02,4,Masculino
466,E00000467,Efrén,García,2019-03-17,3,Masculino
467,E00000468,Mauricio,Pérez,2018-03-02,4,Masculino
468,E00000469,Eugenia,Forero,2019-04-05,3,Femenino
469,E00000470,David,Salas,2020-03-22,2,Masculino
470,E00000471,Miguel,Parra,2019-09-18,3,Masculino
471,E00000472,Andrés,Álvarez,2018-07-31,4,Masculino
472,E00000473,Jesús,Ruiz,2018-10-19,4,Masculino
473,E00000474,Alexander,Vera,2017-11-24,5,Masculino
474,E00000475,Steven,Tovar,2018-03-29,4,Masculino
475,E00000476,Leidy,Ospina,2018-12-25,3,Femenino
476,E00000477,Rodolfo,Mendoza,2018-05-26,4,Masculino
477,E00000478,Javier,Valencia,2018-11-14,4,Masculino
478,E00000479,Jesús,Benavides,2019-01-21,3,Masculino
479,E00000480,Walter,Moreno,2018-04-10,4,Masculino
480,E00000481,Irma,Núñez,2019-04-29,3,Femenino
481,E00000482,Inés,Rodríguez,2020-04-19,2,Femenino
482,E00000483,Esneider,Pabón,2020-08-22,2,Masculino
483,E00000484,Alicia,Ibarra,2019-06-11,3,Femenino
484,E00000485,Emiro,Ospina,2019-11-22,3,Masculino
485,E00000486,José,Gutiérrez,2018-02-22,4,Masculino
486,E00000487,Enrique,Hernández,2020-08-10,2,Masculino
487,E00000488,Alfredo,Arenas,2018-07-13,4,Masculino
488,E00000489,María,López,2020-05-26,2,Femenino
489,E00000490,Kevin,Calderón,2018-12-20,3,Masculino
490,E00000491,Camila,Romero,2018-08-24,4,Femenino
491,E00000492,Luis,Lozano,2019-05-08,3,Masculino
492,E00000493,Bertha,Sánchez,2019-02-04,3,Femenino
493,E00000494,Óscar,Durán,2018-06-06,4,Masculino
494,E00000495,Christian,García,2020-07-18,2,Masculino
495,E00000496,Paulo,Bernal,2019-09-21,3,Masculino
496,E00000497,Andrés,López,2020-07-31,2,Masculino
497,E00000498,Cristian,Forero,2017-10-28,5,Masculino
498,E00000499,César,Romero,2019-10-18,3,Masculino
499,E00000500,Jessica,Moreno,2019-11-21,3,Femenino
500,E00000501,José,Espitia,2018-04-26,4,Masculino
501,E00000502,Karen,Franco,2018-01-24,4,Femenino
502,E00000503,Edgar,Molina,2020-07-25,2,Masculino
503,E00000504,William,Ortiz,2018-09-15,4,Masculino
504,E00000505,Stiven,Arias,2020-05-12,2,Masculino
505,E00000506,Stiven,López,2020-05-11,2,Masculino
506,E00000507,Wilson,Arroyo,2019-04-03,3,Masculino
507,E00000508,María,Rincón,2018-03-15,4,Femenino
508,E00000509,Libia,González,2019-11-11,3,Femenino
509,E00000510,María,Gómez,2018-07-26,4,Femenino
510,E00000511,David,González,2019-05-12,3,Masculino
511,E00000512,Mariela,Calderón,2019-12-01,3,Femenino
512,E00000513,Manuel,Valencia,2018-02-08,4,Masculino
513,E00000514,Felix,Bejarano,2018-05-19,4,Masculino
514,E00000515,Nicolás,Ríos,2018-04-16,4,Masculino
515,E00000516,María,Velandia,2018-03-01,4,Femenino
516,E00000517,Manuel,Cárdenas,2019-08-08,3,Masculino
517,E00000518,Alonso,Osorio,2018-06-23,4,Masculino
518,E00000519,Jhony,Triana,2018-10-17,4,Masculino
519,E00000520,Ovidio,Gutiérrez,2018-09-04,4,Masculino
520,E00000521,Ángel,Angarita,2018-10-04,4,Masculino
521,E00000522,Ruth,Castro,2020-05-24,2,Femenino
522,E00000523,Alexis,Gil,2019-02-20,3,Masculino
523,E00000524,Henry,Rincón,2018-10-27,4,Masculino
524,E00000525,Yamid,Villegas,2019-01-12,3,Masculino
525,E00000526,Manuel,Velásquez,2019-05-31,3,Masculino
526,E00000527,Xiomara,Lozano,2020-03-25,2,Femenino
527,E00000528,Óscar,Zapata,2018-01-25,4,Masculino
528,E00000529,Alejandra,Ávila,2019-11-05,3,Femenino
529,E00000530,Andrea,Cardona,2018-07-17,4,Femenino
530,E00000531,Hernán,Zapata,2020-01-30,2,Masculino
531,E00000532,Sebastián,Castillo,2020-02-07,2,Masculino
532,E00000533,Kevin,Palacio,2020-02-02,2,Masculino
533,E00000534,Sindy,Rivera,2018-05-27,4,Femenino
534,E00000535,Ángela,Jiménez,2018-10-16,4,Femenino
535,E00000536,David,Valencia,2018-12-09,3,Masculino
536,E00000537,Andrés,Gómez,2020-05-15,2,Masculino
537,E00000538,Andrés,Jaimes,2018-03-05,4,Masculino
538,E00000539,Edgar,Jaramillo,2018-03-08,4,Masculino
539,E00000540,Luis,Hernández,2018-01-01,4,Masculino
540,E00000541,Julio,Escobar,2019-11-08,3,Masculino
541,E00000542,Diana,Salazar,2019-08-16,3,Femenino
542,E00000543,Willian,Cabrera,2017-12-21,4,Masculino
543,E00000544,Edwin,Flórez,2018-11-02,4,Masculino
544,E00000545,Eduardo,Soto,2018-08-29,4,Masculino
545,E00000546,Paola,Marín,2017-12-09,4,Femenino
546,E00000547,Edgar,Flórez,2018-10-14,4,Masculino
547,E00000548,Stiven,Torres,2018-08-21,4,Masculino
548,E00000549,Augusto,Restrepo,2019-06-12,3,Masculino
549,E00000550,Vladimir,Flórez,2017-12-04,5,Masculino
550,E00000551,José,Salazar,2018-06-27,4,Masculino
551,E00000552,Andrés,Suárez,2019-02-03,3,Masculino
552,E00000553,David,Triana,2019-08-02,3,Masculino
553,E00000554,Juan,Núñez,2017-12-07,4,Masculino
554,E00000555,Julio,Daza,2019-06-18,3,Masculino
555,E00000556,Leandro,Figueroa,2018-04-24,4,Masculino
556,E00000557,Esperanza,Serna,2020-08-27,2,Femenino
557,E00000558,María,Monsalve,2019-01-07,3,Femenino
558,E00000559,Carlos,Uribe,2018-04-18,4,Masculino
559,E00000560,Iván,Córdoba,2020-05-30,2,Masculino
560,E00000561,Enrique,Cortés,2019-11-03,3,Masculino
561,E00000562,Iván,Mejía,2017-12-11,4,Masculino
562,E00000563,Alberto,Jiménez,2020-01-08,2,Masculino
563,E00000564,Enrique,Flórez,2018-04-12,4,Masculino
564,E00000565,William,Gómez,2020-05-12,2,Masculino
565,E00000566,María,Trujillo,2018-06-06,4,Femenino
566,E00000567,Mery,Correa,2020-03-27,2,Femenino
567,E00000568,Johana,Rentería,2019-11-20,3,Femenino
568,E00000569,William,Quintero,2018-01-22,4,Masculino
569,E00000570,Teresa,Granados,2019-08-26,3,Femenino
570,E00000571,Patricia,León,2018-09-08,4,Femenino
571,E00000572,Fernando,Carmona,2018-03-17,4,Masculino
572,E00000573,Óscar,Ospino,2017-10-24,5,Masculino
573,E00000574,María,Sánchez,2019-08-23,3,Femenino
574,E00000575,Alexander,Mejía,2018-03-26,4,Masculino
575,E00000576,Javier,Cabrera,2018-08-11,4,Masculino
576,E00000577,Eduard,Solano,2017-09-04,5,Masculino
577,E00000578,Yaneth,Martínez,2019-12-18,2,Femenino
578,E00000579,Yaneth,Pardo,2019-09-20,3,Femenino
579,E00000580,Ruth,Alvarado,2018-10-19,4,Femenino
580,E00000581,Liliana,Álvarez,2020-05-30,2,Femenino
581,E00000582,Edilson,Díaz,2019-01-05,3,Masculino
582,E00000583,Wilson,Ríos,2017-10-15,5,Masculino
583,E00000584,Alba,Martínez,2020-03-15,2,Femenino
584,E00000585,David,Ríos,2018-07-19,4,Masculino
585,E00000586,Diana,Prada,2020-06-24,2,Femenino
586,E00000587,Jackeline,Rodríguez,2020-02-16,2,Femenino
587,E00000588,Fernando,Vargas,2018-08-09,4,Masculino
588,E00000589,Mario,Salgado,2020-03-17,2,Masculino
589,E00000590,José,Zuluaga,2019-03-31,3,Masculino
590,E00000591,Wilson,Ayala,2018-08-09,4,Masculino
591,E00000592,David,Rojas,2020-01-15,2,Masculino
592,E00000593,María,Rodríguez,2020-03-27,2,Femenino
593,E00000594,Andrea,Castillo,2018-04-07,4,Femenino
594,E00000595,Rafael,Marín,2020-06-05,2,Masculino
595,E00000596,Margarita,Peña,2020-05-11,2,Femenino
596,E00000597,Camilo,Soto,2017-11-05,5,Masculino
597,E00000598,José,Blanco,2018-08-09,4,Masculino
598,E00000599,Pablo,Vélez,2018-10-15,4,Masculino
599,E00000600,Stella,Torres,2018-07-31,4,Femenino
600,E00000601,Jorge,Cardozo,2019-06-02,3,Masculino
601,E00000602,Sebastián,Díaz,2019-08-21,3,Masculino
602,E00000603,Pedro,Pineda,2020-01-02,2,Masculino
603,E00000604,Ramiro,Peña,2020-08-10,2,Masculino
604,E00000605,Camilo,González,2019-04-17,3,Masculino
605,E00000606,Julián,Garcés,2020-01-27,2,Masculino
606,E00000607,Yuliana,Villamizar,2020-01-27,2,Femenino
607,E00000608,Cristian,Granados,2020-01-04,2,Masculino
608,E00000609,Jerson,Sánchez,2020-03-25,2,Masculino
609,E00000610,José,Ramírez,2018-04-26,4,Masculino
610,E00000611,Sara,Quintero,2019-01-08,3,Femenino
611,E00000612,Carmen,Zapata,2017-11-18,5,Femenino
612,E00000613,Francisco,Carvajal,2017-09-30,5,Masculino
613,E00000614,Diego,Vargas,2018-11-26,4,Masculino
614,E00000615,Felipe,Narváez,2017-10-16,5,Masculino
615,E00000616,Hernán,Mosquera,2018-05-01,4,Masculino
616,E00000617,Andrea,Alvarado,2019-01-26,3,Femenino
617,E00000618,Leidy,Castro,2017-12-01,5,Femenino
618,E00000619,Alexander,Sierra,2019-07-13,3,Masculino
619,E00000620,Javier,Molina,2019-11-11,3,Masculino
620,E00000621,Gabriel,García,2018-08-31,4,Masculino
621,E00000622,Fabio,Quintero,2018-02-15,4,Masculino
622,E00000623,Nathalia,Medina,2019-08-08,3,Femenino
623,E00000624,Jesús,Rodríguez,2018-09-01,4,Masculino
624,E00000625,Paola,Marín,2020-01-20,2,Femenino
625,E00000626,Patricia,Suárez,2018-05-15,4,Femenino
626,E00000627,Luis,Trujillo,2018-08-01,4,Masculino
627,E00000628,Wilmer,Duque,2019-12-11,2,Masculino
628,E00000629,Raúl,Torres,2018-03-11,4,Masculino
629,E00000630,Yeison,Camacho,2020-02-05,2,Masculino
630,E00000631,Milena,Camargo,2017-12-20,4,Femenino
631,E00000632,Alejandra,Pérez,2018-02-28,4,Femenino
632,E00000633,Angie,Martínez,2018-11-12,4,Femenino
633,E00000634,Katherine,Muñoz,2018-03-27,4,Femenino
634,E00000635,Stella,Gutiérrez,2019-08-27,3,Femenino
635,E00000636,Jorge,Martínez,2019-06-13,3,Masculino
636,E00000637,Luis,Acevedo,2017-11-29,5,Masculino
637,E00000638,Alicia,Díaz,2018-02-05,4,Femenino
638,E00000639,Andrés,Giraldo,2018-10-28,4,Masculino
639,E00000640,Carolina,Figueroa,2018-10-30,4,Femenino
640,E00000641,Sandra,Garzón,2018-06-07,4,Femenino
641,E00000642,Walter,Mosquera,2019-12-03,3,Masculino
642,E00000643,Beatriz,Bustamante,2018-01-11,4,Femenino
643,E00000644,Fredy,Cano,2019-11-27,3,Masculino
644,E00000645,Jesús,Salcedo,2019-05-20,3,Masculino
645,E00000646,Yulieth,Fernández,2018-10-30,4,Femenino
646,E00000647,Edwin,Restrepo,2019-06-13,3,Masculino
647,E00000648,James,Vergara,2017-11-10,5,Masculino
648,E00000649,José,Padilla,2017-10-20,5,Masculino
649,E00000650,Leonor,Castro,2020-05-08,2,Femenino
650,E00000651,Julián,Castro,2017-11-02,5,Masculino
651,E00000652,María,Guevara,2019-09-05,3,Femenino
652,E00000653,Rafael,Morales,2017-12-10,4,Masculino
653,E00000654,Esteban,Mosquera,2017-09-24,5,Masculino
654,E00000655,Paola,Ríos,2018-08-04,4,Femenino
655,E00000656,Rosa,Castro,2020-04-03,2,Femenino
656,E00000657,Steven,Martínez,2018-06-10,4,Masculino
657,E00000658,Laura,Sánchez,2017-09-24,5,Femenino
658,E00000659,Francisco,Gómez,2019-01-25,3,Masculino
659,E00000660,Luis,Arenas,2018-10-01,4,Masculino
660,E00000661,Manuel,González,2018-03-02,4,Masculino
661,E00000662,Amalia,Sánchez,2018-09-09,4,Femenino
662,E00000663,Vanessa,Parra,2020-01-13,2,Femenino
663,E00000664,Robinson,Méndez,2018-06-29,4,Masculino
664,E00000665,Alexander,Arévalo,2017-09-18,5,Masculino
665,E00000666,Guillermo,Aguirre,2019-01-31,3,Masculino
666,E00000667,Ángela,Martínez,2020-04-06,2,Femenino
667,E00000668,Patricia,Marín,2019-07-08,3,Femenino
668,E00000669,Isabel,Sandoval,2018-03-08,4,Femenino
669,E00000670,Lilia,Rojas,2020-05-07,2,Femenino
670,E00000671,Paula,Osorio,2019-04-07,3,Femenino
671,E00000672,Gilma,Carrillo,2019-10-22,3,Femenino
672,E00000673,Guillermo,Rivera,2019-07-02,3,Masculino
673,E00000674,Miller,Cruz,2020-02-06,2,Masculino
674,E00000675,Paola,Mendoza,2018-12-09,3,Femenino
675,E00000676,Luz,Rivera,2018-11-19,4,Femenino
676,E00000677,Víctor,Amaya,2018-06-25,4,Masculino
677,E00000678,María,Rueda,2019-12-27,2,Femenino
678,E00000679,Carlos,Ávila,2019-02-04,3,Masculino
679,E00000680,Dario,Cardona,2019-09-08,3,Masculino
680,E00000681,Alfonso,Ramos,2018-04-23,4,Masculino
681,E00000682,David,Betancur,2020-08-18,2,Masculino
682,E00000683,Mauricio,Cuéllar,2020-06-20,2,Masculino
683,E00000684,Emilio,Gómez,2019-05-10,3,Masculino
684,E00000685,Andrés,Romero,2019-05-26,3,Masculino
685,E00000686,Orlando,Ramírez,2019-05-14,3,Masculino
686,E00000687,Juan,Suárez,2020-06-06,2,Masculino
687,E00000688,Martha,Murillo,2017-09-20,5,Femenino
688,E00000689,Aida,García,2017-09-07,5,Femenino
689,E00000690,Cristian,Ramírez,2018-05-21,4,Masculino
690,E00000691,Ernesto,Sarmiento,2019-07-09,3,Masculino
691,E00000692,Wilson,García,2017-10-27,5,Masculino
692,E00000693,Azucena,Arias,2020-03-20,2,Femenino
693,E00000694,Marcela,González,2019-12-25,2,Femenino
694,E00000695,Cristian,Rojas,2018-03-30,4,Masculino
695,E00000696,Fabián,Rivera,2018-08-16,4,Masculino
696,E00000697,Jimena,Peña,2019-03-28,3,Femenino
697,E00000698,Alexander,Henao,2018-04-04,4,Masculino
698,E00000699,Tania,Sánchez,2019-06-22,3,Femenino
699,E00000700,Johanna,Quintero,2019-12-27,2,Femenino
700,E00000701,Dahiana,Rodríguez,2018-09-23,4,Femenino
701,E00000702,María,Méndez,2020-08-28,2,Femenino
702,E00000703,Andrés,Castro,2020-06-19,2,Masculino
703,E00000704,María,Marín,2019-09-30,3,Femenino
704,E00000705,Tatiana,Cardozo,2018-03-30,4,Femenino
705,E00000706,Martha,Salgado,2018-03-11,4,Femenino
706,E00000707,Fabián,Moreno,2019-03-23,3,Masculino
707,E00000708,Julián,González,2020-02-07,2,Masculino
708,E00000709,Camilo,Mosquera,2020-06-08,2,Masculino
709,E00000710,Adriana,Hernández,2019-08-30,3,Femenino
710,E00000711,Fanny,Bejarano,2020-06-12,2,Femenino
711,E00000712,Joaquín,Molina,2017-11-02,5,Masculino
712,E00000713,Albeiro,López,2019-02-07,3,Masculino
713,E00000714,Luz,Erazo,2018-06-01,4,Femenino
714,E00000715,Carlos,Gaitán,2020-02-10,2,Masculino
715,E00000716,Arbey,Ramos,2019-10-29,3,Masculino
716,E00000717,Blanca,Jiménez,2018-08-15,4,Femenino
717,E00000718,Andrés,Tamayo,2018-11-09,4,Masculino
718,E00000719,Julio,Betancur,2018-02-27,4,Masculino
719,E00000720,Carlos,Pardo,2019-01-23,3,Masculino
720,E00000721,Domingo,Olaya,2018-08-27,4,Masculino
721,E00000722,Andrés,Osorio,2019-10-23,3,Masculino
722,E00000723,César,Castrillón,2017-12-20,4,Masculino
723,E00000724,Andrés,Caicedo,2020-07-08,2,Masculino
724,E00000725,Nelson,Correa,2018-10-28,4,Masculino
725,E00000726,Juan,Martínez,2020-06-24,2,Masculino
726,E00000727,Gladis,Acevedo,2018-03-23,4,Femenino
727,E00000728,Martín,Murcia,2018-10-11,4,Masculino
728,E00000729,Juan,Becerra,2019-04-27,3,Masculino
729,E00000730,Duván,Serna,2020-02-15,2,Masculino
730,E00000731,Andrés,Patiño,2020-04-20,2,Masculino
731,E00000732,Enrique,Valencia,2020-06-20,2,Masculino
732,E00000733,Claudia,García,2020-06-29,2,Femenino
733,E00000734,John,Molina,2018-11-18,4,Masculino
734,E00000735,Walter,Tamayo,2018-08-29,4,Masculino
735,E00000736,Leonardo,Bedoya,2019-04-20,3,Masculino
736,E00000737,Fernando,Rojas,2017-09-24,5,Masculino
737,E00000738,Alejandro,Cantillo,2019-01-27,3,Masculino
738,E00000739,José,Hernández,2019-05-19,3,Masculino
739,E00000740,Fernando,Gutiérrez,2020-03-02,2,Masculino
740,E00000741,Irene,Ospina,2019-10-01,3,Femenino
741,E00000742,Blanca,Ramírez,2019-01-11,3,Femenino
742,E00000743,Juana,Velásquez,2018-10-05,4,Femenino
743,E00000744,Erika,Vargas,2019-07-16,3,Femenino
744,E00000745,Jorge,Quintero,2019-07-24,3,Masculino
745,E00000746,Jaime,Méndez,2018-01-19,4,Masculino
746,E00000747,César,Ramos,2019-06-02,3,Masculino
747,E00000748,Javier,Forero,2019-09-19,3,Masculino
748,E00000749,Edwin,Medina,2018-07-30,4,Masculino
749,E00000750,Andrés,Pinzón,2020-03-14,2,Masculino
750,E00000751,Pablo,Vega,2018-11-01,4,Masculino
751,E00000752,Yerson,Benítez,2018-05-17,4,Masculino
752,E00000753,Carlos,Torres,2018-01-25,4,Masculino
753,E00000754,Adriana,Díaz,2018-08-08,4,Femenino
754,E00000755,Enrique,Patiño,2019-04-27,3,Masculino
755,E00000756,Alberto,Murcia,2020-01-23,2,Masculino
756,E00000757,María,Pineda,2019-01-28,3,Femenino
757,E00000758,Miriam,Daza,2017-10-30,5,Femenino
758,E00000759,Mario,Gutiérrez,2017-09-24,5,Masculino
759,E00000760,Patricia,Mesa,2019-10-05,3,Femenino
760,E00000761,María,Jiménez,2020-04-16,2,Femenino
761,E00000762,Stella,Quintero,2018-11-23,4,Femenino
762,E00000763,Adolfo,Gamboa,2019-10-27,3,Masculino
763,E00000764,Carlos,Ariza,2018-04-03,4,Masculino
764,E00000765,Walter,Caro,2017-10-16,5,Masculino
765,E00000766,Mariana,Muñoz,2020-01-10,2,Femenino
766,E00000767,Gabriel,Mejía,2020-06-11,2,Masculino
767,E00000768,Stiven,Jaramillo,2018-12-06,3,Masculino
768,E00000769,Carlos,González,2020-03-03,2,Masculino
769,E00000770,Ana,Betancur,2020-06-20,2,Femenino
770,E00000771,Cecilia,Cerón,2017-10-11,5,Femenino
771,E00000772,Cristian,Correa,2018-05-11,4,Masculino
772,E00000773,Víctor,Agudelo,2019-01-08,3,Masculino
773,E00000774,Natalia,Aguilar,2017-10-25,5,Femenino
774,E00000775,Alexander,Rojas,2020-06-19,2,Masculino
775,E00000776,Mauricio,Rodríguez,2018-05-09,4,Masculino
776,E00000777,Andrés,Gómez,2020-03-28,2,Masculino
777,E00000778,Laura,Torres,2020-08-25,2,Femenino
778,E00000779,Julián,Cruz,2020-08-21,2,Masculino
779,E00000780,Carlos,Alfonso,2018-09-15,4,Masculino
780,E00000781,Jessica,Velandia,2018-12-31,3,Femenino
781,E00000782,Paola,Moreno,2019-09-22,3,Femenino
782,E00000783,Hernando,Portilla,2020-03-03,2,Masculino
783,E00000784,Diego,Duarte,2019-04-21,3,Masculino
784,E00000785,Alirio,Ríos,2019-01-07,3,Masculino
785,E00000786,Joel,Rodríguez,2019-02-08,3,Masculino
786,E00000787,Rosa,Medina,2018-05-16,4,Femenino
787,E00000788,Ana,Moreno,2019-04-14,3,Femenino
788,E00000789,Verónica,Rojas,2018-01-11,4,Femenino
789,E00000790,Martha,Bautista,2018-06-03,4,Femenino
790,E00000791,Alejandra,Bermúdez,2019-11-04,3,Femenino
791,E00000792,Luis,Cuesta,2017-12-27,4,Masculino
792,E00000793,Marlene,Ortega,2018-03-22,4,Femenino
793,E00000794,Santos,Marín,2019-07-30,3,Masculino
794,E00000795,León,López,2017-09-14,5,Masculino
795,E00000796,Martha,Rodríguez,2018-02-27,4,Femenino
796,E00000797,Esteban,Duarte,2019-06-27,3,Masculino
797,E00000798,José,Quiroga,2018-04-17,4,Masculino
798,E00000799,Alberto,Mejía,2020-08-08,2,Masculino
799,E00000800,Guillermo,Rodríguez,2019-09-06,3,Masculino
800,E00000801,Jaime,Herrera,2019-01-06,3,Masculino
801,E00000802,Jair,Gómez,2018-05-10,4,Masculino
802,E00000803,Rubiela,Córdoba,2018-02-09,4,Femenino
803,E00000804,Marina,Ochoa,2018-10-16,4,Femenino
804,E00000805,Andrés,Pabón,2019-01-16,3,Masculino
805,E00000806,Enrique,Mora,2020-07-16,2,Masculino
806,E00000807,Yineth,Hernández,2018-06-28,4,Femenino
807,E00000808,Mario,Buitrago,2020-07-26,2,Masculino
808,E00000809,Wilmar,Buitrago,2019-08-26,3,Masculino
809,E00000810,Pablo,Díaz,2019-05-26,3,Masculino
810,E00000811,Ariel,Pineda,2020-06-15,2,Masculino
811,E00000812,Faber,Romero,2019-06-25,3,Masculino
812,E00000813,María,Núñez,2020-05-27,2,Femenino
813,E00000814,Martín,Sánchez,2018-08-15,4,Masculino
814,E00000815,Elena,Agudelo,2018-12-06,3,Femenino
815,E00000816,César,López,2018-06-17,4,Masculino
816,E00000817,Stiven,Rueda,2018-02-22,4,Masculino
817,E00000818,Jenny,López,2019-02-08,3,Femenino
818,E00000819,Jaime,Bravo,2018-09-15,4,Masculino
819,E00000820,Alejandra,Osorio,2018-04-09,4,Femenino
820,E00000821,Germán,Gallego,2018-10-31,4,Masculino
821,E00000822,Edgar,Arias,2020-08-01,2,Masculino
822,E00000823,Gloria,Rubio,2019-04-23,3,Femenino
823,E00000824,Magaly,Perdomo,2020-05-13,2,Femenino
824,E00000825,Carmen,Rodríguez,2017-09-07,5,Femenino
825,E00000826,Guillermo,García,2018-08-11,4,Masculino
826,E00000827,Nelson,Rengifo,2019-12-27,2,Masculino
827,E00000828,Salvador,Sánchez,2019-02-18,3,Masculino
828,E00000829,Patricia,Mejía,2018-03-02,4,Femenino
829,E00000830,Esperanza,Rubio,2018-09-01,4,Femenino
830,E00000831,Daniela,García,2018-01-05,4,Femenino
831,E00000832,Yesenia,Valencia,2019-10-16,3,Femenino
832,E00000833,Carlos,Martínez,2019-02-09,3,Masculino
833,E00000834,Rosa,Camargo,2019-02-21,3,Femenino
834,E00000835,Sandra,Rodríguez,2018-03-14,4,Femenino
835,E00000836,Gregorio,Guevara,2018-05-03,4,Masculino
836,E00000837,Oswaldo,Guzmán,2019-05-31,3,Masculino
837,E00000838,Daniela,Álvarez,2020-04-06,2,Femenino
838,E00000839,Carlos,Córdoba,2019-10-17,3,Masculino
839,E00000840,Óscar,Romero,2017-09-04,5,Masculino
840,E00000841,Daniel,Hernández,2019-01-26,3,Masculino
841,E00000842,José,Delgado,2018-07-04,4,Masculino
842,E00000843,Segundo,Quiroz,2019-11-15,3,Masculino
843,E00000844,Nancy,Burbano,2019-07-01,3,Femenino
844,E00000845,Francisco,Riascos,2018-09-03,4,Masculino
845,E00000846,Mauricio,Arrieta,2019-06-19,3,Masculino
846,E00000847,Paulo,González,2020-08-16,2,Masculino
847,E00000848,Gustavo,Arteaga,2020-05-15,2,Masculino
848,E00000849,Carolina,Moreno,2019-12-03,3,Femenino
849,E00000850,Diana,Naranjo,2020-07-12,2,Femenino
850,E00000851,Lisbeth,Herrera,2020-06-03,2,Femenino
851,E00000852,Kevin,Arias,2019-08-14,3,Masculino
852,E00000853,Susana,Guzmán,2019-04-06,3,Femenino
853,E00000854,Sara,Giraldo,2017-09-01,5,Femenino
854,E00000855,Freddy,González,2019-06-19,3,Masculino
855,E00000856,Andrés,Melo,2018-02-13,4,Masculino
856,E00000857,Nohora,Sierra,2018-03-23,4,Femenino
